fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,1000,Non-elitist,42873.0735743742
1,1,1,1000,Non-elitist,42868.25087534229
1,1,2,1000,Non-elitist,39216.68992951259
1,1,3,1000,Non-elitist,47181.29790450194
1,1,4,1000,Non-elitist,40441.93977724275
1,1,5,1000,Non-elitist,38871.722554040876
1,1,6,1000,Non-elitist,37872.38925664189
1,1,7,1000,Non-elitist,44881.88955336675
1,1,8,1000,Non-elitist,45384.592867188374
1,1,9,1000,Non-elitist,42897.44164510514
1,1,10,1000,Non-elitist,37270.88337725023
1,1,11,1000,Non-elitist,41941.225637201685
1,1,12,1000,Non-elitist,39883.325331907494
1,1,13,1000,Non-elitist,35749.18772495516
1,1,14,1000,Non-elitist,43126.75901540428
1,1,15,1000,Non-elitist,46755.35932886824
1,1,16,1000,Non-elitist,49307.30810510219
1,1,17,1000,Non-elitist,46241.412044224766
1,1,18,1000,Non-elitist,38956.987427609136
1,1,19,1000,Non-elitist,39257.576494749126
1,2,0,1000,Non-elitist,49434.375679220175
1,2,1,1000,Non-elitist,61340.08891099692
1,2,2,1000,Non-elitist,52750.96810761801
1,2,3,1000,Non-elitist,52863.56502369763
1,2,4,1000,Non-elitist,62535.814090873435
1,2,5,1000,Non-elitist,46294.890789431396
1,2,6,1000,Non-elitist,48068.381209903986
1,2,7,1000,Non-elitist,46393.46428583328
1,2,8,1000,Non-elitist,48854.133729099616
1,2,9,1000,Non-elitist,51425.01534870624
1,2,10,1000,Non-elitist,48406.22062313549
1,2,11,1000,Non-elitist,49389.95882515868
1,2,12,1000,Non-elitist,53399.98186677141
1,2,13,1000,Non-elitist,46298.19620168643
1,2,14,1000,Non-elitist,50191.45085028265
1,2,15,1000,Non-elitist,55225.15169845862
1,2,16,1000,Non-elitist,45997.497741756124
1,2,17,1000,Non-elitist,59150.33725607255
1,2,18,1000,Non-elitist,57713.46110817423
1,2,19,1000,Non-elitist,54194.16096791476
1,3,0,1000,Non-elitist,47505.339809818935
1,3,1,1000,Non-elitist,49720.50424593103
1,3,2,1000,Non-elitist,45042.90406930716
1,3,3,1000,Non-elitist,47163.31709310588
1,3,4,1000,Non-elitist,43347.28218404215
1,3,5,1000,Non-elitist,41906.62630377564
1,3,6,1000,Non-elitist,41785.41387549226
1,3,7,1000,Non-elitist,46434.41993789147
1,3,8,1000,Non-elitist,44207.086458444894
1,3,9,1000,Non-elitist,44151.55685887378
1,3,10,1000,Non-elitist,39902.37359600371
1,3,11,1000,Non-elitist,46114.010798414994
1,3,12,1000,Non-elitist,39379.592951385726
1,3,13,1000,Non-elitist,43542.30494427447
1,3,14,1000,Non-elitist,44416.72573906951
1,3,15,1000,Non-elitist,47265.9585123801
1,3,16,1000,Non-elitist,40671.48253114109
1,3,17,1000,Non-elitist,49592.34257541486
1,3,18,1000,Non-elitist,43975.80075992531
1,3,19,1000,Non-elitist,47019.56475992951
1,4,0,1000,Non-elitist,48512.37429249078
1,4,1,1000,Non-elitist,47143.1425089322
1,4,2,1000,Non-elitist,41113.99591465499
