fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
1,1,0,1,0.10348750486735595,0.005061114743854733,0.14285714285714285,0.9220412596383483,2.3302118364980573e-07,5.7769745119670704e-09,1.23657933478541e-08,0.0006164784890356908,0.0,0.9999999999999999,0.245125348189415,0.15838509316770183,0.44138850889192915,0.0978256907277471,0.08785374677156044,0.08755484906652933,0.09458568049672123,0.09160652237025363,0.09253105521432708,0.09574514082946095,0.09427631817908588,0.256914974829457,0.24788804035169199,0.2155596495662273,0.22036001297759245,0.2240715538329786,0.2414501256560686,0.2253916782100398,0.21703348081780582,0.7180516834535009,0.12276214833759592,3.676512873373151e-07,0.1394658753709199,0.28865979381443285,0.8138239586488707,0.8379426532829228,0.9714819892033244,0.24781198933712212,0.6990722165560153,0.0,0.1666666666666667,0.4117647058823528,0.16928372304716394,0.09163346613545814,0.07729468599033817,0.23641418822141722,1.6425364556588715e-09,2.722760775348696e-09,1.1798223227513033e-07,2.6898075778427555e-07,1.6772811654341867e-06,4.8335155550528896e-05,0.001145221876912486,0.003136669754318438,0.5491331200125182,0.6160896115422657
1,1,1,1,0.09687952308549372,0.003908128540007781,0.14285714285714285,0.91603437392171,2.3281400345812015e-07,1.8444117916147663e-09,1.2586494369115183e-08,0.0020966376626109537,0.0,0.9999999999999999,0.10027855153203348,0.055900621118012375,0.37309928443649387,0.0706522800821307,0.05463030469040342,0.07933920227296243,0.0834897433875258,0.06376379977906121,0.05261958417416507,0.07270966919151556,0.0821059789630123,0.2416131970742419,0.227871080311141,0.21596864554065665,0.2182656273491148,0.2014478533730616,0.20879937435854445,0.2061691866866835,0.2069216425510011,0.7145469386669276,0.1253196930946292,3.676512873373151e-07,0.13649851632047477,0.39175257731958757,0.8350053393569965,0.9140328028893911,0.9861803678660204,0.1627273373613316,0.7119814585710362,0.0,0.17460317460317462,0.1764705882352957,0.21273425499231946,0.29482071713147406,0.10144927536231865,0.5991611072388731,2.0565880934545202e-10,3.6852832969769136e-10,3.456311535528601e-08,9.384440287131314e-08,6.026413008747673e-08,2.368686719689055e-05,0.001041917449152768,0.002326806757753711,0.45804184917834584,0.5751714038563424
1,1,2,1,0.10353763176990965,0.005239792760067418,0.14285714285714285,0.9018618704131975,2.3550221996910888e-07,4.382058646088278e-09,9.714474113046834e-09,0.0006438808599842904,0.0,0.9999999999999999,0.08356545961002777,0.07142857142857138,0.24880660954712375,0.06823424287711194,0.06222910459680786,0.07430679968742482,0.09192578837453358,0.06062204567889257,0.07414168067247534,0.08852509168095835,0.10872322476472618,0.22853116017306518,0.22230370018498669,0.19930351709364447,0.21325236872013753,0.20395834155679404,0.2323373703364473,0.22554469757984497,0.23559707837207788,0.7097167570713658,0.1253196930946292,4.093288773789119e-07,0.1394658753709199,0.5360824742268044,0.8044126128250513,0.8655318605233333,0.9698002818375357,0.2197982000853126,0.7045560659093977,0.0,0.150793650793651,0.29411764705882426,0.16864587025877353,0.16334661354581667,0.06280193236714968,0.4550246440306681,7.913151875604154e-10,3.661482262581483e-08,1.178731747472893e-07,1.080245103743052e-07,1.6321006211488613e-07,1.4102281511010215e-05,0.0010929256761630995,0.0035858413669019045,0.6270566053258142,0.6270566053258142
1,1,3,1,0.11241236320261025,0.006928228279582477,0.14285714285714285,0.9233332399105355,2.3450840479871057e-07,4.9708121413634014e-09,1.2063387174939105e-08,0.0007073626998554341,0.0,0.9999999999999999,0.08356545961002791,0.12111801242236024,0.11641446320484239,0.10783496155086897,0.10571854442549489,0.10998155733870396,0.10519973563461948,0.11395948969070585,0.1207445228378608,0.127237519994021,0.1291882075213049,0.27010777444728284,0.2678128419343879,0.2404321231470924,0.23516849641725313,0.25954675632417956,0.28438299479497,0.2726037746946176,0.2674591253336579,0.6438690092535664,0.13043478260869573,4.093288773789119e-07,0.12759643916913938,0.3814432989690726,0.8155397975954717,0.8470048058434401,0.9604781357523731,0.273259758514687,0.769443912870017,0.0,0.3253968253968256,0.29411764705882426,0.358088148410729,0.14342629482071703,0.033816425120772875,0.5328039430449071,1.1522604807496934e-09,9.400268484744942e-10,3.365801713050027e-08,1.1044364636279507e-07,2.5458935646408877e-07,1.3954661529765537e-05,0.0005896825822043234,0.002168685489598085,0.5095756413773626,0.5184964109995815
1,1,4,1,0.10837074067597421,0.006072963594651889,0.0,0.9088431634922943,2.316229582473046e-07,3.1950344559194886e-09,1.3832107400466989e-08,0.0013061847290071987,0.0,0.9999999999999999,0.11142061281337041,0.055900621118012375,0.4172406082289808,0.0054191554421242905,0.0,0.0,0.0,0.008660660103504247,0.0,0.0,0.0,0.23073535397056744,0.22705721786439415,0.1953266480187893,0.194067927718801,0.1976668122117189,0.21306015073767193,0.19445386315672464,0.1865420203682019,0.7622975716958864,0.12020460358056266,3.1254877759148923e-07,0.12462908011869436,0.32989690721649456,0.8050478865715052,0.9329490123079438,0.9841058489921206,0.15810272474528186,0.6762116178201047,0.0,0.17460317460317462,0.2352941176470602,0.2034276076021806,0.2390438247011953,0.09178743961352645,0.5191284618995463,1.7495673973483075e-10,3.6421470840665195e-10,3.623440540358488e-08,6.71336456195233e-08,4.562119180849247e-08,2.9549902779555384e-05,0.00030480603505632917,0.0008702271061181782,0.39991145771675224,0.3675444022264764
1,1,5,1,0.10941151510016278,0.006647452390041026,0.0,0.90671495337146,2.3360556493114532e-07,6.7509171105929986e-09,1.1482761414822232e-08,0.0004781315824564844,0.0,0.9999999999999999,0.07242339832869084,0.049689440993788844,0.28746511627907,0.04586178714140898,0.052837901807916476,0.08134093855462554,0.08578855466393587,0.043796453101798805,0.04745573471612502,0.0709391075498852,0.07575039617509727,0.23882214390353507,0.24408841696551287,0.23603331891791057,0.2384755225591768,0.197790600136171,0.21908443942716083,0.21953727214910623,0.2162745165954928,0.5454889557126847,0.12276214833759592,4.803326607242064e-07,0.13353115727002962,0.26804123711340244,0.8120398779821505,0.9158096928377901,0.9840677927104808,0.1326302312082559,0.7360933069617728,0.0,0.30952380952380953,0.2352941176470602,0.3526851600855394,0.21115537848605567,0.1111111111111111,0.39909638554216875,1.9224154151448791e-10,3.1549157635424826e-10,4.728726739892548e-08,4.980045852152931e-08,8.227742304844571e-08,2.1867253700600955e-05,0.002455757878513868,0.002579620772748648,0.41683275744445747,0.4276663457974606
1,1,6,1,0.10664235399295877,0.005583750095427098,0.0,0.9168085610623838,2.3334642827826596e-07,3.249384545746742e-09,1.2041306267584385e-08,0.001112004857903074,0.0,0.9999999999999999,0.12534818941504172,0.09937888198757767,0.29685517970401687,0.06323543994684089,0.057766424775052116,0.08081919336667887,0.09436204691183969,0.06230781026141069,0.0638321640735568,0.09210282618830168,0.11106366711868554,0.2565600237717711,0.2523417544002262,0.24017193310048723,0.25004659673325225,0.23224165409202746,0.2547126935891477,0.2598833640446879,0.26825736636483977,0.735869655721447,0.1176470588235294,3.299931743274043e-07,0.13353115727002962,0.49484536082474273,0.7583174502865893,0.9085616521594488,0.9800852705177059,0.09169314880729545,0.7591551582819269,0.0,0.38095238095238104,0.11764705882353166,0.4600144205147497,0.15139442231075703,0.06763285024154578,0.4073221633462598,9.999999999999998e-13,7.567629077813865e-10,1.9397388696742124e-08,7.25372621384753e-09,8.105851320568192e-08,3.3427065584159824e-05,0.0020615565148711895,0.0043235566596200575,0.48126489040460957,0.41172042350954385
1,1,7,1,0.10307529389815567,0.004583984565848891,0.14285714285714285,0.9329572893384612,2.3363927683975287e-07,1.5849200049307015e-08,1.055067659990697e-08,0.00015055453335720837,0.0,0.9999999999999999,0.06963788300835645,0.059006211180124155,0.2402588854760861,0.04824237275748999,0.054864632564642024,0.07917489665410882,0.08650529740680901,0.058260177645073685,0.06924152088611485,0.09665346479165549,0.11080181051832505,0.23610905059181397,0.2409523760470894,0.22929949696713292,0.23416528697517136,0.22729876504372393,0.2569353971046443,0.26149761180712605,0.26602230355148015,0.5812905138515241,0.12020460358056266,5.065043726537544e-07,0.13649851632047477,0.37113402061855627,0.854617513575664,0.9044437382690091,0.9890637913150515,0.13145026319037173,0.7721514326858989,0.0,0.2936507936507937,0.1764705882352957,0.34706605222734255,0.24701195219123503,0.13526570048309178,0.4004735519618582,4.177668442135827e-10,2.1258655946736447e-09,2.405899709331747e-08,8.641542884778804e-08,1.6454053710268724e-07,8.99950840654444e-06,0.0009862049698877856,0.004105677817051662,0.42944199343866135,0.410176297847554
1,1,8,1,0.09296622446869153,0.0038354897900000867,0.14285714285714285,0.909642395801049,2.3503851378333594e-07,5.0775552278222676e-09,1.2809780926440381e-08,0.0007369222511525932,0.0,0.9999999999999999,0.1587743732590528,0.06832298136645963,0.536264534883721,0.10733957131927979,0.1115181363026696,0.12879463029962956,0.13197802163812433,0.10586902556830796,0.10930266997156607,0.13238452964136316,0.1283156081659832,0.2285119839491725,0.22966120612617302,0.21123190703221617,0.21293365435584322,0.2000853817342143,0.2141770521541828,0.21447993697459045,0.2039986874360743,0.6941110100752326,0.12020460358056266,4.093288773789119e-07,0.14243323442136488,0.3814432989690726,0.8069941869417576,0.8821876263819064,0.9638862201617764,0.233202939440168,0.765303087441292,0.0,0.21428571428571427,0.2352941176470602,0.24732688774434508,0.1593625498007968,0.1014492753623189,0.3217664044608186,2.2687781201372193e-09,7.821604062544704e-09,6.826426511220487e-09,7.141015937319169e-08,3.266797648351097e-07,5.402499602048444e-05,0.005439963529890247,0.012012202374934167,0.7001147386875842,0.767030445082267
1,1,9,1,0.09369243501417947,0.0036190411712688263,0.0,0.9239943406165524,2.353132551963057e-07,7.762810172636426e-09,1.2086548749789297e-08,0.0004320892054999887,0.0,0.9999999999999999,0.0891364902506964,0.11180124223602476,0.1530232558139536,0.12932579369639247,0.11207481205271641,0.1327182570228066,0.15006559189913415,0.12913812990004347,0.11019662123747304,0.1358446948659967,0.16105554558003166,0.273887279497806,0.2585585181673776,0.24459178558675287,0.25842427312526595,0.2513828298085561,0.2517955831714237,0.25512664662259155,0.2702199195916116,0.7868440893802005,0.12020460358056266,3.676512873373151e-07,0.14243323442136488,0.4226804123711343,0.8398954563852747,0.814274086837429,0.9606691551034405,0.2780576312370713,0.7675726030421242,0.0,0.19841269841269857,0.3529411764705883,0.21121351766513047,0.09960159362549792,0.014492753623188248,0.49874673519251855,2.311485569485553e-09,6.774654393837869e-09,4.355268913297706e-08,1.0063437626617976e-07,5.5574812304335066e-08,1.8227189202856714e-05,0.002168156239760284,0.004953891840264504,0.7350242671393942,0.5725108784824067
