fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,switch
1,1,0,1,0.242214063599007,0.065142280838648,0.6666666666666666,0.6514215403959278,0.0174892427793357,8.014989086061888e-09,7.425965369994452e-09,1.2256341526004338e-05,0.8443932319935691,0.9999999999999952,4.484793968622747e-13,0.9999999999999994,0.1714285714285718,0.1073446327683615,0.1217257318952234,0.559322033898305,0.2178217821782178,0.07968,0.2857142857142858,0.0390624999999998,0.3358123569794051,0.022635266750394,0.0325501488603577,0.0423664756877515,0.066615014866562,0.0269547128916682,0.0374438508587026,0.0491916208845039,0.0822909047633903,0.4419578192869037,0.489465842850344,0.5100299057664721,0.4932788541752918,0.5065015969888391,0.5473284824597103,0.592386335495096,0.6349433890614256,0.4262909424542629,0.0572916666666665,9.284653718804841e-08,0.0221518987341772,0.4729729729729728,0.8067456950498513,0.7931174565528094,0.9727956204064868,0.1207401174403409,0.7543186646685717,1e-12,1e-12,1e-12,1e-12,1e-12,0.0238766766922597,-0.7298233526765291,-0.61082518903153,-0.6717619890434144,-0.600926005456352,-0.5915485893590626,-0.6343198999878296,-0.6537825603570001,-0.634659297799928,-0.6315601933161674,-0.6112484741570845,-0.5921068070600408,-0.6144690494143347,-0.5734951997669792,-0.5898128547725335,-0.6059504531308287,-0.5823613541423867,-0.5936083823885286,True
1,1,1,1,0.2200158058743285,0.0469284800209295,0.1666666666666666,0.7649538994667808,0.0174892422230487,1.1215267827965182e-09,5.9793804109066045e-09,9.39590365980722e-05,0.8429133023292945,0.9999999999999934,3.1380276422330895e-13,0.999999999999998,0.1714285714285718,0.0734463276836158,0.173728813559322,0.5932203389830505,0.0495049504950495,0.3120000000000001,0.1984126984126985,0.09375,0.1102974828375286,0.0200547838409506,0.0345455473293545,0.0427569815226326,0.0698950416089533,0.0219149182297403,0.0365413731524743,0.0472299716015738,0.0822799278539186,0.4892422282823085,0.5454780675751153,0.571570987114643,0.5642091594974061,0.5324812198077853,0.5774254714836358,0.6256827014705253,0.6738140820374735,0.3783467894788943,0.0286458333333332,8.112326047225858e-08,0.0379746835443038,0.4189189189189188,0.8223345259127166,0.8215878212187562,0.9696283528272076,0.1933000344373317,0.7822178590217055,1e-12,1e-12,1e-12,1e-12,1e-12,0.0187237651832598,-0.9449725597882966,-0.8813052790139165,-0.940090734238946,-0.8121260955467527,-0.8306588475768202,-0.8089636436070391,-0.8221186560514222,-0.9157500669265628,-0.8309509159768713,-0.8786408602357538,-0.8780641429899619,-0.8265091317263504,-0.9350484022362096,-0.8653247722439769,-0.8521508201583385,-0.7823529610504216,-0.7948524083179317,True
1,1,2,1,0.2383040627561435,0.0605958516507222,0.1666666666666666,0.577481451013176,0.0174892376418906,1.5335840827109337e-08,5.802600135182826e-09,2.2683308796995288e-06,0.7985255517784628,0.9999999999999896,9.016320532185033e-13,0.9999999999999956,0.2571428571428576,0.0677966101694915,0.2169491525423729,0.6610169491525419,0.0594059405940594,0.296,0.3015873015873017,0.109375,0.1386458473549603,0.0548485143299857,0.1001228720002002,0.1409708913314435,0.236741621745315,0.0539461847904725,0.0951747133992601,0.1363772204402108,0.2466651002095509,0.4328805890502999,0.4935648590124704,0.5284808006071078,0.5490634517099056,0.45575661259073,0.504328065649506,0.5557065818612318,0.6230319660659223,0.5601066314146959,0.0416666666666665,7.88757964380928e-07,0.0696202531645569,0.2837837837837837,0.8873152782758744,0.835319067438471,0.973502003545504,0.1594401937417284,0.7130725275225347,1e-12,1e-12,1e-12,1e-12,1e-12,0.0424089177299372,-0.8003168887113747,-0.6817278192141922,-0.6590643526064343,-0.6076523532906284,-0.6379716567971722,-0.6779331441408926,-0.64570327666373,-0.6232914628429898,-0.6222593621362486,-0.6499706729216719,-0.6535146669281888,-0.6207853811399686,-0.6739718122361571,-0.6210087724486144,-0.6076813857468748,-0.6077384511761925,-0.6387107236644953,False
1,1,3,1,0.2318478903627909,0.0551856680890826,0.5,0.3472256808574571,0.0174892370532989,9.217290710163081e-09,5.433708335075944e-09,6.2176492037436e-06,0.7327946402733561,0.999999999999988,1.92507286018084e-12,0.9999999999999972,0.2000000000000004,0.1242937853107344,0.1111864406779661,0.6949152542372881,0.1584158415841584,0.1326315789473684,0.4761904761904763,0.046875,0.4576659038901603,0.0372827242014443,0.0557757990590181,0.0730664874530349,0.1061465194340525,0.0401161101546969,0.0607087642226285,0.0777003669321015,0.1205911178633574,0.5081872191000157,0.5670038547952174,0.5985088535102238,0.5959965368612441,0.5394751706867595,0.5859261395235735,0.6363949612731138,0.6869719986812228,0.4344453012382137,0.0260416666666666,1.613310183636229e-07,0.0474683544303797,0.2837837837837837,0.8651445949003951,0.8564715066292683,0.9736163472327808,0.1619758003894049,0.7053504572156432,1e-12,1e-12,1e-12,1e-12,1e-12,0.0126177930500289,-1.227196830189614,-1.1189134416546656,-1.1922737167457529,-1.0674110316949417,-1.0745184122733018,-1.1076693408958962,-1.0816994637313289,-1.0819812229759,-1.1941184754852825,-1.0345987839037376,-1.1673928844018246,-1.176412262630956,-1.1889783940164036,-1.1271220139233014,-1.0953731710770127,-1.075599106937166,-1.1072049128115569,True
1,1,4,1,0.3115650048536964,0.1170703706045087,0.5,0.3943146989019813,0.0174892400844701,4.3253116096582435e-09,4.9332371230133075e-09,1.6573117381327127e-05,0.7163503644586484,0.9999999999999832,2.0961969791858802e-12,0.9999999999999972,0.2000000000000004,0.0621468926553671,0.211864406779661,0.576271186440678,0.0594059405940594,0.2693333333333335,0.3333333333333335,0.1015624999999998,0.1659038901601831,0.0296992127119386,0.0460857602074977,0.0610037097085078,0.1071938154063953,0.0295671338413642,0.042307266849964,0.057979682864949,0.1073505512584962,0.4755551459984874,0.5298677384817054,0.5567622014776483,0.5555724690012502,0.4874749725744393,0.527238344798745,0.5713523391088409,0.6168674733103042,0.4993733423443816,0.0208333333333332,2.12870724332002e-07,0.0537974683544304,0.4729729729729728,0.8889868688559179,0.8508718662682053,0.9822536603398851,0.187039692724188,0.700577341597056,1e-12,1e-12,1e-12,1e-12,1e-12,0.2094590126938252,-1.077329236071914,-0.971657003139528,-1.0311053343733594,-1.0349040957386506,-0.977937345628861,-1.1098425147727686,-0.9627531823965336,-0.98783448678178,-0.9878483102650456,-0.9995017358286922,-1.0762100250170972,-1.0687465257632724,-1.08269034933064,-1.0112252241403346,-1.004971912928122,-0.951830151275297,-0.9743009730935088,False
1,1,5,1,0.3327054833007946,0.1191300477750334,0.5,0.6782267866811929,0.0174892429241917,5.000633376392865e-09,6.7992843291904815e-09,2.029035316127696e-05,0.8893344993561565,0.9999999999999912,2.6509290419139122e-12,0.999999999999999,0.1714285714285718,0.0451977401129943,0.2604006163328197,0.5423728813559322,0.1683168316831683,0.1032,0.3492063492063492,0.0390625,0.3975972540045767,0.022609599597856,0.0458717364182564,0.0724900980650066,0.1284533947836791,0.0293650191343689,0.0558327302689301,0.0889078797798073,0.168635405797477,0.5302778862307199,0.5947587165136919,0.6326626165973136,0.642805544821971,0.5752907704314869,0.6266581312472781,0.6860920436228596,0.7526014520240404,0.4657860076583682,0.0234374999999999,2.4283611225984065e-07,0.0253164556962025,0.3513513513513513,0.8425792036646689,0.8794481201926265,0.9901050531172692,0.1118394279493473,0.8074010345946188,1e-12,1e-12,1e-12,1e-12,1e-12,0.0396204173867926,-1.9831831173873644,-1.1578752426611183,-1.3230556810166672,-1.135524867659583,-1.2353863156746987,-1.2789563929309014,-1.3936294786712318,-1.3265390498012328,-1.1615415517539758,-1.2684652656706068,-1.3004389068698972,-1.4159944018940682,-1.2104167404971136,-1.2118363899383984,-1.2620393434276658,-1.317016258713683,-1.2824704686397983,True
1,1,6,1,0.2435725073672196,0.0597220572078029,0.5,0.5934098940620578,0.0174892415007701,2.8263781587894305e-10,7.257623326217599e-09,0.0004667418737637,0.7290904328982998,0.9999999999999868,2.006103839328284e-12,0.9999999999999972,0.2000000000000004,0.1016949152542373,0.135593220338983,0.6271186440677964,0.1386138613861386,0.1397647058823529,0.2539682539682539,0.0703125,0.1864988558352402,0.0407566925030802,0.0601928407881123,0.0792502681962569,0.1250237286713705,0.0530211445668857,0.0647179517614379,0.0892229610040644,0.146763148919413,0.5068575374321127,0.565564828010784,0.597511621441537,0.5999672545661825,0.5464161683356373,0.5898184403566294,0.6430480935922496,0.6986567377341092,0.308847733415615,0.0312499999999999,4.7487194637595243e-07,0.0474683544303797,0.2297297297297298,0.8783813492536168,0.847186076326043,0.971944229801501,0.2212491636578551,0.683265469184638,1e-12,1e-12,1e-12,1e-12,1e-12,0.1050418731070289,-0.9113457458922885,-0.9830217369316168,-1.049409789054501,-1.0152631704121824,-1.031452566621211,-1.0766777370224576,-1.0964194749982,-1.064449968321948,-1.1393721203745797,-0.9680833399226226,-1.0251537047627626,-1.0094360811264609,-1.038331826110057,-0.9759591266709274,-1.03722824500754,-0.9663717224699564,-0.9407118451311604,False
1,1,7,1,0.1831628772647261,0.0267394414628705,0.1666666666666666,0.4188353418967752,0.0174892378174551,1.95682925015653e-09,5.240894760508866e-09,4.5156089794853166e-05,0.6738680656580639,0.9999999999999784,7.130953601791766e-13,0.9999999999999968,0.1714285714285718,0.0847457627118644,0.1525423728813559,0.4915254237288134,0.1485148514851485,0.1093333333333333,0.3253968253968255,0.0390625,0.3744279176201374,0.0300068080460878,0.0448583316017364,0.0592817155681509,0.0981995989856718,0.0373930444864431,0.0472038679745324,0.0691580559254967,0.1228221318100948,0.5166816444561451,0.5758809692537885,0.6074963520216191,0.6088433765751442,0.5613661840122868,0.6065952290764332,0.6612522828526964,0.7187367077860607,0.521861384227067,0.0338541666666666,3.533245630589913e-07,0.0253164556962025,0.4729729729729728,0.8995281763555099,0.90396288960648,0.992227439265708,0.1177113910895755,0.6971154256701764,1e-12,1e-12,1e-12,1e-12,1e-12,0.0096012877728577,-1.188698352462804,-1.1560309327220597,-1.3318522862250428,-1.3012291469606114,-1.274957754223848,-1.2864809387862364,-1.271903292527495,-1.3319750504588383,-1.2856754922781377,-1.2196360240268198,-1.37803855929811,-1.228826213305112,-1.340496842680531,-1.2264266487295683,-1.2184570404461068,-1.235041536052716,-1.235751434401884,True
1,1,8,1,0.3018837193839968,0.105580895462675,0.5,0.6346919015329527,0.0174892323488474,3.312985574243865e-09,8.375225739391252e-09,4.145271311517711e-05,0.8360410884516158,0.999999999999994,1.1885252913681858e-12,0.9999999999999984,0.1714285714285718,0.096045197740113,0.135593220338983,0.5254237288135593,0.1287128712871287,0.132,0.2936507936507938,0.0781249999999998,0.1920436542862172,0.0447423396842663,0.0590691675730808,0.0758838060562333,0.1115659702586498,0.0505879617265595,0.0636623533632624,0.085358672892873,0.1385724009836614,0.5012398131478842,0.5568065116480578,0.5869672279691411,0.584040717424248,0.546129669365763,0.5901012998263857,0.6424748690785604,0.6968041816041639,0.3916310610086486,0.0416666666666665,3.4291185995171977e-07,0.0348101265822785,0.3108108108108107,0.8956020515709997,0.8719510539065771,0.9792986394980556,0.2444281627585097,0.7222620323687641,1e-12,1e-12,1e-12,1e-12,1e-12,0.0386719168612421,-0.8390784368910703,-0.8429290540413711,-0.9209840538314118,-0.8327076968423083,-0.8764488627607877,-0.8555719483557904,-0.8859280154375722,-0.8809592247659874,-0.8150247846860048,-0.8839990931560442,-0.8368789742290624,-0.8550017813077313,-0.8376852549190607,-0.8163013027096577,-0.8453861892549238,-0.8370136300356672,-0.8248713112312074,True
1,1,9,1,0.3165496674537452,0.1025804108367778,0.8333333333333334,0.7010430776526692,0.0174892418030356,1.499243901881904e-08,8.226484575416828e-09,5.286964617035404e-06,0.8761297436378264,0.999999999999992,2.0200010733185014e-12,0.9999999999999988,0.228571428571429,0.135593220338983,0.1073446327683616,0.576271186440678,0.0495049504950493,0.3060000000000002,0.3174603174603174,0.046875,0.3203661327231121,0.0454040894862788,0.0551607456937306,0.0675653257836782,0.095517832997059,0.0598808840388263,0.0645743682385704,0.0817606752083609,0.1201119037249765,0.5340143278807684,0.5925784895794115,0.624985226484553,0.6240109981810145,0.5773695501039513,0.6216017930530582,0.6760282463833571,0.730668913273778,0.3926533272271917,0.0234374999999999,2.12870724332002e-07,0.0348101265822785,0.2972972972972973,0.8216067340729496,0.8446093446872975,0.9855623035001814,0.1552325935474209,0.7901301487372189,1e-12,1e-12,1e-12,1e-12,1e-12,0.0402656713500877,-1.999882544816875,-1.0351920367807164,-1.0021425231421026,-1.01066865514362,-1.0344933221335648,-1.0387087419749692,-1.055418509001235,-1.0716336220350495,-0.917753075277183,-0.9665039910216416,-1.040660023260998,-1.061391800736332,-0.9543925154351838,-1.0314615365701727,-1.0200452320004447,-1.050920014645386,-1.0570736073074096,True
