fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.24221406359902514,0.06514228083866265,0.6666666666666666,0.6514215443961887,0.00140624340252332,1.7743501227846916e-09,1.6939131506543828e-09,1.3083022375607453e-05,0.844393224480408,1.0,1.7787691892340307e-20,0.2857142857142858,0.03906249999999984,0.33581235697940515,0.02263523884458026,0.032550152018595825,0.04236646876092263,0.06539880443510446,0.02490549151177938,0.03744387416413981,0.049191656916514864,0.07906056598193242,0.4167993317274967,0.48946582854179155,0.5100299135287242,0.49050852354378316,0.4147272926450568,0.5299677372126675,0.592386323011127,0.6123978395464073,0.4100904305927886,0.040476190476190374,1.5971319033594404e-07,0.022364217252396214,0.5025940337224383,0.8159605972499351,0.7931172801523352,0.971509029446842,0.11145524982969779,0.7521261813965743,0.9999999999999999,0.17142857142857187,0.11235955056179776,0.08069458631256385,0.5873015873015874,0.21782178217821788,0.07989863794741847,2.9423403724520493e-09,1.617837204848627e-08,1.250169658292121e-08,1e-12,1.250169658292121e-08,0.05418792616109002
1,1,1,1,0.22001580587439803,0.04692848002097122,0.16666666666666666,0.764953891258172,0.001406243357794391,2.482824149759533e-10,1.36393734543464e-09,9.526170738461629e-05,0.8429133023665571,1.0,2.1175823681357508e-20,0.19841269841269854,0.09375,0.11029748283752863,0.02005475425386627,0.03454557394590473,0.042756984572298096,0.06861896213047222,0.020248806465433672,0.03654146569945137,0.047229898989814396,0.07905010369373303,0.4613920753842748,0.5454780623267887,0.5715710007200872,0.5610404820794468,0.43599957938055933,0.5591100858354752,0.6256826351467629,0.6498883367590174,0.5058039454347465,0.030952380952380898,8.323308264277975e-08,0.0447284345047923,0.3878080415045394,0.8308062003203076,0.8215877957646707,0.9683459873939586,0.1784345051009243,0.7799442846673832,0.9999999999999999,0.17142857142857187,0.07865168539325844,0.1151685393258427,0.6190476190476188,0.049504950495049514,0.3121634463097878,1.1031026396695185e-08,1.985504751405133e-08,1e-12,1e-12,1e-12,0.0424913920359972
1,1,2,1,0.23830406275605787,0.060595851650686344,0.16666666666666666,0.577481493111315,0.001406242989440526,3.395034009023852e-09,1.3236127110733887e-09,3.0368284639270004e-06,0.7985255714370255,1.0,1.4399560103323106e-20,0.3015873015873017,0.109375,0.1386458473549603,0.054848642901508274,0.10012289039657055,0.1409708945563936,0.23241945743711923,0.0498450301478311,0.09517455285806187,0.13637720361501007,0.23698291001579191,0.40823891066024887,0.4935648594220464,0.5284808201578475,0.5459798300051946,0.373176980881009,0.48833119361808974,0.5557065818355593,0.6009094350573136,0.5965256516680231,0.026190476190476084,7.658154118614354e-07,0.07348242811501601,0.4643320363164719,0.892688456931304,0.8353189926677085,0.9722145031095872,0.14717833885752452,0.7109999292142029,0.9999999999999999,0.2571428571428576,0.07303370786516854,0.14382022471910116,0.6825396825396821,0.05940594059405941,0.2961672473867596,1.4716701862260248e-09,5.883680744904099e-09,1.4716701862260248e-09,1e-12,1.4716701862260248e-09,0.09624338140415102
1,1,3,1,0.23184789036273484,0.05518566808907793,0.5,0.3472256780522555,0.0014062429421140992,2.040514981529986e-09,1.2394658976832634e-09,7.009151725894863e-06,0.7327946686414317,1.0,5.929230630780102e-21,0.4761904761904763,0.046875,0.4576659038901603,0.03728270793841884,0.05577580313827618,0.07306651282904,0.10420861023035562,0.037066225350868884,0.060708746738658566,0.0777004967324326,0.11585756818444742,0.4792586277709523,0.5670038404894381,0.5985088763777511,0.5926493384147642,0.44172627269110887,0.5673410910931198,0.6363949701443872,0.662579070465098,0.49464180766532384,0.014285714285714193,1.6552685267002047e-07,0.025559105431309848,0.36230004323389553,0.8715748492093858,0.8564713502171872,0.9723286590220572,0.14951846223408627,0.7033003036794715,0.9999999999999999,0.20000000000000046,0.12921348314606743,0.07370786516853933,0.7142857142857142,0.15841584158415847,0.13283763733057705,9.560356210469157e-09,7.354350931130123e-09,1e-12,1e-12,1e-12,0.02863349703107352
1,1,4,1,0.3115650048536589,0.11707037060448279,0.5,0.394314701611541,0.0014062431858392738,9.575336329797003e-10,1.125304969691896e-09,1.7424934252296647e-05,0.7163503398863734,1.0,2.608861477543245e-19,0.3333333333333335,0.10156249999999985,0.16590389016018314,0.029699231186680528,0.04608581451185121,0.06100372280232457,0.10523678634342758,0.027319253209474252,0.042307525221033745,0.05797980897231877,0.1031370012024248,0.44848414944657583,0.5298677440445037,0.5567622171494915,0.5524522949510826,0.3991481430611459,0.5105149505027071,0.5713523848316115,0.5949639477832687,0.4860248069050097,0.009523809523809504,2.184069832426524e-07,0.0447284345047923,0.5025940337224383,0.8942803277688074,0.8508718243902007,0.9809545831289446,0.17265502857032622,0.6985410614748613,0.9999999999999999,0.20000000000000046,0.06741573033707854,0.1404494382022472,0.6031746031746033,0.05940594059405941,0.2695069158483793,2.9423403724520493e-09,1.250169658292121e-08,1.4716701862260248e-09,1e-12,1.4716701862260248e-09,0.4753566753169087
1,1,5,1,0.33270548330075583,0.11913004777500523,0.5,0.6782268106450187,0.0014062434141707968,1.1070355326516483e-09,1.550963095468703e-09,2.1163827351153283e-05,0.889334478754229,1.0,4.658681209898652e-20,0.34920634920634924,0.0390625,0.3975972540045767,0.022609616283032957,0.04587171284320681,0.07249012016773876,0.1261082636322264,0.027132710702203116,0.05583255726011039,0.08890759638203463,0.16201561070455517,0.5000917937049231,0.5947586909659732,0.6326626360082088,0.63919546891378,0.4710524033366018,0.6067810485944293,0.6860919164951277,0.7258780382064776,0.4753084271652066,0.00714285714285709,2.491516993117711e-07,0.022364217252396214,0.36230004323389553,0.8500854828123869,0.8794478410804927,0.9887955687947438,0.10323944838345833,0.8050542634687644,0.9999999999999999,0.17142857142857187,0.050561797752808994,0.17262512768130742,0.5714285714285714,0.16831683168316838,0.10341305036426993,1.4716701862260248e-09,6.619015838017111e-09,1e-12,1e-12,1e-12,0.08991673180208863
1,1,6,1,0.24357250736720978,0.05972205720780145,0.5,0.5934099036054311,0.001406243299718695,6.256998463202978e-11,1.6555132373195257e-09,0.00047021749972540715,0.7290904279479369,1.0,1.7787691892340307e-20,0.2539682539682539,0.0703125,0.18649885583524028,0.04075676246235813,0.06019290098066262,0.07925030957291042,0.12274118488407104,0.04899032748579304,0.06471782057756231,0.08922275056080953,0.1410023301797788,0.4780046702335802,0.565564833030396,0.5975116480383615,0.5965977531756419,0.4474097044772136,0.5711099456828707,0.6430480473235598,0.6738489803286557,0.31371456419282207,0.016666666666666594,1.6552685267002047e-07,0.05750798722044721,0.2857760484219626,0.8841804706829586,0.8471860765817696,0.9706587777583864,0.20423326550608567,0.681279507307061,0.9999999999999999,0.20000000000000046,0.10674157303370788,0.0898876404494382,0.6507936507936507,0.13861386138613865,0.13996906966777845,1.4716701862260248e-09,1.544303695537326e-08,2.2070052793390362e-09,1e-12,2.2070052793390362e-09,0.23838745805599784
1,1,7,1,0.1831628772647521,0.026739441462891703,0.16666666666666666,0.41883536035741764,0.001406243003557065,4.3320089571322435e-10,1.1954838359216454e-09,4.617442884328669e-05,0.6738680882407287,1.0,1.6940658945086007e-21,0.3253968253968255,0.0390625,0.3744279176201374,0.03000681185379519,0.0448582778223012,0.05928168500357716,0.09640674787501234,0.03455022756405586,0.04720381707739808,0.06915809462573595,0.11800048164123045,0.4872695142924998,0.57588093234822,0.607496352026186,0.6054240163995024,0.45965082749744046,0.5873545855141925,0.6612522789115026,0.6932157539292287,0.48202300971882095,0.019047619047618994,3.4114666544686587e-07,0.03194888178913738,0.40056204063986167,0.9043189966686946,0.9039628916137894,0.9909151466238808,0.10865875119453816,0.6950892078646628,0.9999999999999999,0.17142857142857187,0.0898876404494382,0.10112359550561797,0.5238095238095237,0.14851485148514854,0.1095449266180974,4.413010558678073e-09,1.6913707141599283e-08,1.1031026396695185e-08,1e-12,1.1031026396695185e-08,0.021788057490793513
1,1,8,1,0.3018837193840152,0.10558089546264911,0.5,0.6346918963099162,0.0014062425638465541,7.334257423030579e-10,1.9104459769609157e-09,4.2449449904806294e-05,0.8360410608748035,1.0,1.1011428314305904e-20,0.2936507936507938,0.07812499999999985,0.19204365428621728,0.04474232023292569,0.05906914339441349,0.0758837581473521,0.10952909064183089,0.046741987467671865,0.0636623562291333,0.08535837832831011,0.13313306786906534,0.47270669800640264,0.5568064818198815,0.5869672159532344,0.5807606463954402,0.44717500735944743,0.5713837892106288,0.642474697323363,0.6720620932739876,0.3724759387706247,0.026190476190476084,1.777589751610808e-07,0.06070287539936098,0.19649805447470825,0.9005801010453234,0.8719509074285097,0.9780034349484374,0.22563106515615627,0.7201627240812842,0.9999999999999999,0.17142857142857187,0.10112359550561799,0.0898876404494382,0.5555555555555556,0.12871287128712874,0.13220620842572067,1e-12,1.544303695537326e-08,7.363350931130121e-10,1e-12,7.363350931130121e-10,0.08776291031296746
1,1,9,1,0.31654966745370205,0.10258041083673913,0.8333333333333334,0.701043056012553,0.0014062433240227378,3.319011769052088e-09,1.8765173012372356e-09,6.073046272774417e-06,0.8761297342984228,1.0,6.776263578034403e-21,0.3174603174603174,0.046875,0.3203661327231121,0.04540417787757291,0.05516076774712161,0.06756539509136777,0.0937739998082456,0.05532859719317806,0.06457415734190862,0.08176068857357374,0.11539738698446039,0.5036155681871171,0.5925784852062952,0.6249852691390181,0.6205064837148112,0.4727544940459424,0.6018850454256099,0.6760281569173319,0.7047244001271767,0.28101961032444334,0.0,2.184069832426524e-07,0.025559105431309848,0.3367920449632512,0.8301130176754479,0.8446094245826168,0.9842588344384258,0.14329491259695604,0.7878335767242037,0.9999999999999999,0.22857142857142904,0.1404494382022472,0.07116104868913858,0.6031746031746033,0.049504950495049306,0.30616487171365236,2.9423403724520493e-09,3.676775465565061e-08,1e-12,1e-12,1e-12,0.09138113766865644
